YOM,Brand,Car_Name,Kms_Driven,Fuel_Type,Owner_Type,Transmission_Type,Price_in_Lakhs,Emi_per_Month,Location
2019,Volkswagen,Volkswagen Ameo TRENDLINE 1.0L,98737,Petrol,2nd owner,Manual,4.18,8172,Hyderabad
2020,Ford,Ford Ecosport TREND 1.5L DIESEL,46586,Diesel,2nd owner,Manual,7.29,14252,Hyderabad
2015,Hyundai,Hyundai i20 Active 1.4 SX,73405,Diesel,2nd owner,Manual,5.12,11389,Hyderabad
2014,Maruti,Maruti Swift VXI,32389,Petrol,1st owner,Manual,3.7,8231,Hyderabad
2019,Hyundai,Hyundai NEW SANTRO SPORTZ CNG,74215,CNG,1st owner,Manual,4.53,8859,Hyderabad
2013,Hyundai,Hyundai Verna FLUIDIC 1.6 VTVT SX,70948,Petrol,2nd owner,Automatic,3.63,9559,Hyderabad
2013,Volkswagen,Volkswagen Polo COMFORTLINE 1.2L PETROL,23393,Petrol,2nd owner,Manual,2.9,7637,Hyderabad
2022,Nissan,Nissan MAGNITE XV TURBO CVT RED EDITION,12116,Petrol,1st owner,Automatic,8.35,15893,Hyderabad
2019,Honda,Honda Amaze 1.2L I-VTEC S,19994,Petrol,1st owner,Manual,5.64,11026,Hyderabad
2015,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,47748,Petrol,2nd owner,Automatic,3.76,7351,Hyderabad
2022,Maruti,Maruti Baleno DELTA PETROL 1.2,21228,Petrol,1st owner,Manual,6.79,13275,Hyderabad
2023,Renault,Renault Kwid RXL 1.0 (O),3965,Petrol,1st owner,Manual,4.6,8993,Hyderabad
2018,Honda,Honda Amaze 1.2L I-VTEC V CVT,67360,Petrol,1st owner,Automatic,5.89,11515,Hyderabad
2016,Hyundai,Hyundai Xcent BASE 1.2,,2nd owner,,Manual,3.77,8386,Hyderabad
2015,Volkswagen,Volkswagen Vento HIGHLINE 1.6 MPI,69687,Petrol,1st owner,Manual,4.1,8016,Hyderabad
2015,Hyundai,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,47832,Petrol,1st owner,Automatic,4.13,8074,Hyderabad
2015,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,33809,Petrol,2nd owner,Automatic,3.46,6764,Hyderabad
2017,Maruti,Maruti Baleno DELTA PETROL 1.2,70309,Petrol,1st owner,Manual,5.0,9775,Hyderabad
2022,Hyundai,Hyundai NEW I20 Sportz 1.2 IVT,8477,Petrol,1st owner,Manual,8.21,15627,Hyderabad
2022,Maruti,Maruti BREZZA ZXI SMART HYBRID,18995,Petrol,1st owner,Manual,9.56,18197,Hyderabad
2017,Hyundai,Hyundai Verna 1.6 SX (O) CRDI MT,57648,Diesel,2nd owner,Manual,8.17,15551,Hyderabad
2020,KIA,KIA SELTOS HTK PLUS 1.5,15160,Petrol,1st owner,Manual,10.22,19453,Hyderabad
2019,Ford,Ford Ecosport TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),31081,Petrol,2nd owner,Manual,7.43,14532,Hyderabad
2018,Ford,Ford Ecosport TREND 1.5L DIESEL,89696,Diesel,2nd owner,Manual,5.92,11573,Hyderabad
2022,Toyota,Toyota URBAN CRUISER PREMIUM GRADE AT,14109,Petrol,1st owner,Automatic,10.76,20481,Hyderabad
2013,Skoda,Skoda Rapid AMBITION 1.6 MPI MT PLUS,60753,Petrol,1st owner,Manual,2.58,6794,Hyderabad
2020,Maruti,Maruti New Wagon-R LXI CNG (O) 1.0,73361,CNG,1st owner,Manual,5.36,10479,Hyderabad
2016,Maruti,Maruti Ertiga ZXI+,42016,Petrol,1st owner,Manual,7.05,13775,Hyderabad
2018,Hyundai,Hyundai Creta SX AT 1.6 PETROL,38086,Petrol,1st owner,Automatic,9.55,18178,Hyderabad
2016,Ford,Ford Ecosport TITANIUM 1.5L PETROL AT,50882,Petrol,2nd owner,Automatic,4.71,9208,Hyderabad
2019,Hyundai,Hyundai VENUE E 1.2,31703,Petrol,1st owner,Manual,6.29,12297,Hyderabad
2023,Tata,Tata PUNCH ADVENTURE AMT,13901,Petrol,1st owner,Manual,6.94,13568,Hyderabad
2014,Maruti,Maruti Alto 800 VXI,18949,Petrol,1st owner,Manual,2.11,4694,Hyderabad
2018,Maruti,Maruti Swift VXI,27033,Petrol,1st owner,Manual,5.09,9957,Hyderabad
2020,Tata,Tata NEXON XZ PLUS PETROL,20590,Petrol,1st owner,Manual,7.02,13724,Hyderabad
2022,Maruti,Maruti New Wagon-R VXI CNG 1.0,36213,CNG,1st owner,Manual,6.31,12336,Hyderabad
2014,Maruti,Maruti Swift Dzire VXI,45963,Petrol,2nd owner,Manual,3.52,7830,Hyderabad
2018,Ford,Ford FREESTYLE TITANIUM 1.5 DIESEL,44178,Diesel,1st owner,Manual,5.4,10557,Hyderabad
2016,Maruti,Maruti Vitara Brezza ZDI PLUS,55823,Diesel,2nd owner,Manual,6.44,12590,Hyderabad
2013,Hyundai,Hyundai Eon ERA +,60385,Petrol,1st owner,Manual,1.77,4661,Hyderabad
2012,Hyundai,Hyundai i20 ASTA 1.2,32516,Petrol,1st owner,Manual,3.02,10031,Hyderabad
2018,Maruti,Maruti Baleno ZETA PETROL 1.2,17251,Petrol,1st owner,Manual,5.23,10225,Hyderabad
2018,Hyundai,Hyundai Creta SX PLUS AT 1.6 DIESEL,56260,Diesel,2nd owner,Automatic,9.1,17321,Hyderabad
2013,Maruti,Maruti Swift VXI,24237,Petrol,1st owner,Manual,3.43,9033,Hyderabad
2020,Renault,Renault TRIBER RXL MT,11731,Petrol,2nd owner,Manual,5.48,10714,Hyderabad
2014,Hyundai,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,53224,Petrol,1st owner,Automatic,3.1,6896,Hyderabad
2016,Tata,Tata Tiago XZ PETROL,50778,Petrol,1st owner,Manual,3.68,7194,Hyderabad
2023,Hyundai,Hyundai Creta SX (O) IVT 1.5 PETROL,7036,Petrol,1st owner,Manual,16.7,31787,Hyderabad
