YOM,Brand,Car_Name,Kms_Driven,Fuel_Type,Owner_Type,Transmission_Type,Price_in_Lakhs,Emi_per_Month,Location
2022,Maruti,Maruti BREZZA VXI SMART HYBRID,26157,Petrol,1st owner,Manual,8.69,16541,New Delhi
2019,Honda,Honda Amaze 1.2L I-VTEC S,53403,Petrol,1st owner,Manual,5.45,10655,New Delhi
2020,Tata,Tata NEXON XMA SUNROOF DIESEL,55526,Diesel,1st owner,Manual,7.6,14858,New Delhi
2019,KIA,KIA SELTOS HTK PLUS AT 1.5 DIESEL,87560,Diesel,1st owner,Automatic,10.27,22329,New Delhi
2015,Maruti,Maruti Wagon R 1.0 LXI,42228,Petrol,1st owner,Manual,2.83,5533,New Delhi
2022,KIA,KIA SELTOS GTX PLUS DCT 1.4 PETROL,17491,Petrol,1st owner,Automatic,15.33,29179,New Delhi
2017,Hyundai,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,55273,CNG,1st owner,Automatic,3.99,7797,New Delhi
2017,Maruti,Maruti Swift LXI (O),72550,Petrol,1st owner,Manual,4.02,7859,New Delhi
2015,Honda,Honda Amaze 1.2L I-VTEC S,53660,Petrol,1st owner,Manual,3.59,7019,New Delhi
2012,Hyundai,Hyundai Verna FLUIDIC 1.6 VTVT EX,75441,Petrol,2nd owner,Automatic,3.25,10795,New Delhi
2018,Hyundai,Hyundai Verna 1.6 VTVT SX (O) AT,114262,Petrol,1st owner,Automatic,7.69,17106,New Delhi
2019,Renault,Renault Duster RXS OPT CVT,53080,Petrol,1st owner,Automatic,6.9,13490,New Delhi
2012,Toyota,Toyota Etios G,52370,Petrol,1st owner,Manual,2.58,8569,New Delhi
2023,Tata,Tata TIAGO EV XT LONG RANGE,11378,Electric,1st owner,Manual,8.35,15893,New Delhi
2022,Maruti,Maruti Alto LXI OPT CNG,22918,CNG,2nd owner,Manual,4.15,8113,New Delhi
2019,Mahindra,Mahindra XUV300 W6 1.5 DIESEL,63376,Diesel,1st owner,Manual,7.25,16127,New Delhi
2022,Renault,Renault Kwid CLIMBER MT 1.0,15288,Petrol,1st owner,Manual,4.89,9560,New Delhi
2015,Honda,Honda City 1.5L I-VTEC SV CVT,65806,Petrol,1st owner,Automatic,5.52,10792,New Delhi
2017,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,38409,Petrol,1st owner,Automatic,4.09,7996,New Delhi
2021,Maruti,Maruti Baleno SIGMA PETROL 1.2,15166,Petrol,1st owner,Manual,5.65,11046,New Delhi
2019,Tata,Tata NEXON XZ PLUS PETROL DUAL TONE,24701,Petrol,1st owner,Manual,7.03,13744,New Delhi
2015,Honda,Honda City 1.5L I-VTEC V MT,92773,Petrol,3rd owner,Manual,4.23,8260,New Delhi
2021,Maruti,Maruti S PRESSO VXI (O) CNG,62753,CNG,1st owner,Manual,4.53,8856,New Delhi
2018,Maruti,Maruti Ciaz ZETA 1.4 AT PETROL,99602,CNG,1st owner,Automatic,7.13,13939,New Delhi
2020,Hyundai,Hyundai NEW SANTRO SPORTZ AMT,20100,Petrol,1st owner,Manual,4.9,9576,New Delhi
2021,Tata,Tata Tiago XT PETROL,26190,Petrol,1st owner,Manual,5.15,10076,New Delhi
2018,Maruti,Maruti Wagon R 1.0 LXI CNG,81889,CNG,1st owner,Manual,3.66,7155,New Delhi
2018,Maruti,Maruti Dzire VXI AMT,105357,Petrol,1st owner,Manual,5.31,11812,New Delhi
2018,Maruti,Maruti Swift ZXI PLUS AMT,70478,Petrol,1st owner,Manual,5.72,11183,New Delhi
2023,Honda,Honda City 1.5L I-VTEC ZX CVT,6884,Petrol,1st owner,Automatic,14.16,26952,New Delhi
2018,Tata,Tata Tiago XZ PETROL,24777,Petrol,1st owner,Manual,4.17,8152,New Delhi
2016,Hyundai,Hyundai Creta S 1.6 PETROL,88094,Petrol,2nd owner,Manual,6.15,12023,New Delhi
2013,Honda,Honda Brio S MT,83926,Petrol,1st owner,Manual,2.25,5918,New Delhi
2014,Hyundai,Hyundai Elite i20 SPORTZ 1.2 (O),76675,Petrol,1st owner,Manual,4.12,9165,New Delhi
2021,MG,MG HECTOR SHARP 1.5 DCT PETROL,32056,Petrol,1st owner,Automatic,14.42,27447,New Delhi
2021,Skoda,Skoda Rapid AMBITION AT TSI,65613,Petrol,1st owner,Automatic,8.41,16008,New Delhi
2020,Hyundai,Hyundai AURA S 1.2 CNG,70189,CNG,1st owner,Manual,6.12,11965,New Delhi
2022,Maruti,Maruti IGNIS DELTA 1.2,40090,Petrol,1st owner,Manual,5.03,9834,New Delhi
2022,Mahindra,Mahindra XUV300 W8(O) TURBO GDI,29093,Petrol,1st owner,Manual,9.95,18937,New Delhi
2021,Maruti,Maruti Swift VXI AMT,42611,Petrol,1st owner,Manual,6.15,12023,New Delhi
2014,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,24818,Petrol,1st owner,Automatic,3.58,7964,New Delhi
2017,Honda,Honda Amaze 1.2L I-VTEC S,92075,Petrol,1st owner,Manual,4.17,8152,New Delhi
2017,Hyundai,Hyundai Elite i20 MAGNA EXECUTIVE 1.2,91964,Petrol,1st owner,Manual,4.55,8895,New Delhi
2023,KIA,KIA SONET HTX 1.5 AT,46241,Diesel,1st owner,Automatic,10.92,20785,New Delhi
2017,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,38988,Petrol,1st owner,Automatic,3.95,7722,New Delhi
2021,Nissan,Nissan MAGNITE XV PREMIUM,68732,Petrol,1st owner,Manual,6.27,12258,New Delhi
2018,Honda,Honda City 1.5L I-VTEC SV,102935,Petrol,1st owner,Manual,5.79,12880,New Delhi
2014,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,116147,CNG,2nd owner,Automatic,2.87,9533,New Delhi
2021,Hyundai,Hyundai NEW I20 ASTA (O) 1.2 MT,26094,Petrol,1st owner,Manual,8.0,15227,New Delhi
2018,Maruti,Maruti Wagon R 1.0 LXI CNG,27906,CNG,2nd owner,Manual,3.9,7625,New Delhi
2022,Nissan,Nissan MAGNITE XV PREMIUM TURBO (O) CVT,35277,Petrol,1st owner,Automatic,7.56,14780,New Delhi
2022,Tata,Tata ALTROZ XZA PLUS,5956,Petrol,2nd owner,Manual,8.62,16407,New Delhi
2017,Honda,Honda Amaze 1.2L I-VTEC S,43802,Petrol,1st owner,Manual,4.34,8485,New Delhi
2023,Tata,Tata TIGOR XZ PLUS CNG,14076,CNG,1st owner,Manual,7.46,14587,New Delhi
2021,Mahindra,Mahindra XUV300 W8 (O) 1.5 DIESEL,43755,Diesel,1st owner,Manual,9.47,18025,New Delhi
2018,Datsun,Datsun Go REMIX EDITION,98677,Petrol,2nd owner,Manual,2.52,4927,New Delhi
2019,Maruti,Maruti Alto K10 VXI,,1st owner,,Manual,3.42,6691,New Delhi
2017,Maruti,Maruti Ciaz DELTA 1.4 MT PETROL,83094,Petrol,1st owner,Manual,5.42,10596,New Delhi
2014,Maruti,Maruti Wagon R 1.0 LXI CNG,53940,CNG,1st owner,Manual,2.74,9101,New Delhi
2019,Hyundai,Hyundai Xcent S 1.2,81227,CNG,2nd owner,Manual,4.56,8915,New Delhi
2018,Maruti,Maruti Swift VXI AMT,37575,Petrol,1st owner,Manual,5.48,10714,New Delhi
2018,Tata,Tata Tiago XZA PETROL,39157,Petrol,1st owner,Manual,4.09,7996,New Delhi
2017,Maruti,Maruti IGNIS DELTA 1.2,39009,Petrol,1st owner,Manual,4.1,8016,New Delhi
2020,Maruti,Maruti Alto LXI CNG,80815,CNG,1st owner,Manual,3.82,7468,New Delhi
2014,Maruti,Maruti Wagon R 1.0 VXI,28435,Petrol,1st owner,Manual,2.86,6362,New Delhi
2013,Maruti,Maruti Wagon R 1.0 VXI,20948,Petrol,1st owner,Manual,2.6,6851,New Delhi
2023,Maruti,Maruti Alto K10 VXI,6027,Petrol,1st owner,Manual,4.7,9189,New Delhi
2017,Honda,Honda WR-V 1.2L I-VTEC S MT,17907,Petrol,1st owner,Manual,5.48,10714,New Delhi
2022,Hyundai,Hyundai VENUE SX 1.5 CRDI,47985,Diesel,1st owner,Manual,9.1,17321,New Delhi
2019,Honda,Honda WR-V 1.2L I-VTEC VX MT,20101,Petrol,1st owner,Manual,7.35,14369,New Delhi
2017,Hyundai,Hyundai Creta E PLUS 1.6 PETROL,51290,Petrol,1st owner,Manual,7.59,14839,New Delhi
2018,Hyundai,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,,1st owner,,Automatic,3.96,7742,New Delhi
2017,Maruti,Maruti Baleno DELTA PETROL 1.2,40353,Petrol,1st owner,Manual,4.65,9098,New Delhi
2023,Honda,Honda WR-V 1.2L I-VTEC SV MT,15000,Petrol,1st owner,Manual,7.84,15327,New Delhi
2023,Hyundai,Hyundai NEW I20 ASTA (O) 1.2 AT,10426,Petrol,1st owner,Automatic,9.56,18197,New Delhi
2021,Nissan,Nissan MAGNITE XL,39494,Petrol,1st owner,Manual,5.58,10909,New Delhi
2019,Honda,Honda Amaze 1.2L I-VTEC VX,38728,Petrol,1st owner,Manual,6.07,11867,New Delhi
2021,Mahindra,Mahindra XUV500 W11(O),52942,Diesel,1st owner,Manual,13.89,26438,New Delhi
2013,Honda,Honda Amaze 1.2L I-VTEC S,109811,Petrol,2nd owner,Manual,2.56,6741,New Delhi
2022,Tata,Tata PUNCH CREATIVE 1.2 RTN DUAL TONE,450,Petrol,1st owner,Automatic,7.63,14917,New Delhi
2023,Tata,Tata Tiago XE PETROL,6676,Petrol,1st owner,Manual,4.82,9423,New Delhi
2020,Hyundai,Hyundai VENUE SX 1.0 (O) TURBO,36125,Petrol,1st owner,Manual,7.8,15249,New Delhi
2018,Volkswagen,Volkswagen Ameo HIGHLINE PLUS 1.0L 16 ALLOY,41797,Petrol,1st owner,Manual,4.42,8641,New Delhi
2022,Maruti,Maruti Celerio VXI,12708,Petrol,1st owner,Manual,4.94,9658,New Delhi
2020,Maruti,Maruti Baleno ZETA PETROL 1.2,55790,Petrol,1st owner,Manual,6.06,11847,New Delhi
2022,Maruti,Maruti Eeco 5 STR STD(O),7147,Petrol,1st owner,Manual,4.43,8661,New Delhi
2021,Maruti,Maruti Vitara Brezza VXI AT SHVS,57060,Petrol,1st owner,Automatic,7.83,15308,New Delhi
2021,Maruti,Maruti Alto VXI,9171,Petrol,2nd owner,Manual,3.61,7058,New Delhi
2019,Maruti,Maruti Vitara Brezza VDI AMT,59574,Diesel,2nd owner,Manual,6.34,14103,New Delhi
2022,KIA,KIA SONET HTX 1.0 IMT,36650,Petrol,1st owner,Manual,9.97,18971,New Delhi
2021,KIA,KIA SONET HTX 1.5,28521,Diesel,1st owner,Manual,9.54,18163,New Delhi
2012,Maruti,Maruti Swift Dzire VXI,43592,Petrol,2nd owner,Manual,2.37,7872,New Delhi
2021,Maruti,Maruti Baleno DELTA PETROL 1.2,28415,Petrol,1st owner,Manual,6.12,11965,New Delhi
2014,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,36819,Petrol,1st owner,Automatic,3.91,8690,New Delhi
2023,Renault,Renault TRIBER RXZ AMT,21044,Petrol,1st owner,Manual,6.89,13470,New Delhi
2014,Maruti,Maruti Swift LXI (O),72954,Petrol,1st owner,Manual,3.19,7094,New Delhi
2017,Maruti,Maruti Celerio VXI AMT,29917,Petrol,1st owner,Manual,4.08,7976,New Delhi
2021,MG,MG HECTOR SHARP 2.0 DIESEL,64704,Diesel,1st owner,Manual,13.5,25696,New Delhi
2020,MG,MG HECTOR SUPER 1.5 PETROL,67143,Petrol,1st owner,Manual,9.62,18311,New Delhi
2020,Tata,Tata NEXON XZ PLUS DIESEL SUNROOF,25672,Diesel,1st owner,Manual,8.19,15589,New Delhi
2016,Maruti,Maruti Alto 800 LXI,49442,Petrol,1st owner,Manual,2.19,4281,New Delhi
2021,Tata,Tata NEXON XZA PLUS SUNROOF PETROL,43545,Petrol,1st owner,Manual,8.76,16666,New Delhi
2013,Maruti,Maruti Alto 800 LXI,22080,Petrol,2nd owner,Manual,1.85,4872,New Delhi
2019,Hyundai,Hyundai NEW SANTRO SPORTZ AMT,36750,Petrol,1st owner,Manual,4.16,8133,New Delhi
2022,Mahindra,Mahindra XUV700 AX 5 D AT 5 STR,36882,Diesel,1st owner,Automatic,16.5,31406,New Delhi
2018,Ford,Ford Ecosport TITANIUM 1.5L PETROL,42099,Petrol,1st owner,Manual,6.39,12485,New Delhi
2021,Maruti,Maruti Alto LXI,8783,Petrol,1st owner,Manual,3.66,7153,New Delhi
2019,Hyundai,Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,23115,Petrol,1st owner,Manual,6.01,11750,New Delhi
2018,Hyundai,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,8819,Petrol,1st owner,Automatic,4.35,8507,New Delhi
2024,Hyundai,Hyundai VENUE E 1.2,2933,Petrol,1st owner,Manual,7.09,13861,New Delhi
2015,Hyundai,Hyundai Elite i20 SPORTZ 1.2,62072,Petrol,1st owner,Manual,4.51,8817,New Delhi
2017,Maruti,Maruti IGNIS DELTA 1.2 AMT,80877,Petrol,1st owner,Manual,3.87,7566,New Delhi
2017,Hyundai,Hyundai Verna 1.6 VTVT SX,97929,Petrol,2nd owner,Automatic,6.76,13221,New Delhi
2019,Maruti,Maruti Baleno ZETA PETROL 1.2,33250,Petrol,1st owner,Manual,6.07,11867,New Delhi
2019,Tata,Tata NEXON XZA PLUS PETROL,58263,Petrol,1st owner,Manual,7.08,13842,New Delhi
2019,Datsun,Datsun Redi Go A,4188,Petrol,1st owner,Manual,2.46,4809,New Delhi
2020,Maruti,Maruti Vitara Brezza ZXI,77058,Petrol,1st owner,Manual,7.41,14485,New Delhi
2021,Maruti,Maruti Swift VXI,48419,Petrol,1st owner,Manual,5.84,11413,New Delhi
2020,Maruti,Maruti Vitara Brezza VXI AT SHVS,87203,CNG,1st owner,Automatic,7.67,14995,New Delhi
2016,Volkswagen,Volkswagen Vento HIGHLINE 1.6 MPI,34621,Petrol,2nd owner,Manual,5.11,9995,New Delhi
2012,Hyundai,Hyundai i10 MAGNA 1.1,7624,Petrol,2nd owner,Manual,2.0,6643,New Delhi
2021,Maruti,Maruti Swift VXI AMT,31038,Petrol,1st owner,Manual,6.2,12121,New Delhi
2019,Maruti,Maruti Ertiga ZXI+ SHVS,54879,Petrol,1st owner,Manual,8.53,16236,New Delhi
2022,Honda,Honda Amaze 1.2L I-VTEC VX,26219,Petrol,1st owner,Manual,7.34,14350,New Delhi
2018,Honda,Honda City 1.5L I-VTEC ZX CVT,48854,Petrol,1st owner,Automatic,8.57,16312,New Delhi
2021,Maruti,Maruti Ertiga VXI CNG,71318,CNG,1st owner,Manual,9.93,18901,New Delhi
2019,Renault,Renault Kwid RXT 1.0 AMT (O),23578,Petrol,2nd owner,Manual,3.4,6644,New Delhi
2017,Maruti,Maruti Dzire VXI,81555,Petrol,1st owner,Manual,4.63,9052,New Delhi
2019,Maruti,Maruti Baleno DELTA PETROL 1.2,72052,CNG,1st owner,Manual,5.45,10655,New Delhi
2015,Hyundai,Hyundai Xcent S 1.2,50611,Petrol,1st owner,Manual,3.57,6979,New Delhi
2022,Maruti,Maruti New Wagon-R LXI 1.0,15106,Petrol,1st owner,Manual,5.17,10109,New Delhi
2016,Honda,Honda BR-V 1.5L I-VTEC V,29151,Petrol,2nd owner,Manual,5.77,11280,New Delhi
2017,Maruti,Maruti Wagon R 1.0 VXI,78597,Petrol,1st owner,Manual,3.2,6256,New Delhi
2018,Maruti,Maruti Swift ZXI PLUS,37041,Petrol,2nd owner,Manual,5.67,11085,New Delhi
2016,Ford,Ford Ecosport TITANIUM 1.5L PETROL AT,49798,Petrol,1st owner,Automatic,5.45,10661,New Delhi
