YOM,Brand,Car_Name,Kms_Driven,Fuel_Type,Owner_Type,Transmission_Type,Price_in_Lakhs,Emi_per_Month,Location
2021,Tata,Tata Tiago XZA PLUS PETROL,30711,Petrol,1st owner,Manual,6.38,12473,Banglore
2019,Renault,Renault Kwid CLIMBER 1.0 AMT,78258,Petrol,1st owner,Manual,4.13,8082,Banglore
2022,Maruti,Maruti Baleno ALPHA 1.2 AGS,38752,Petrol,1st owner,Manual,8.96,17047,Banglore
2020,Maruti,Maruti Baleno DELTA PETROL 1.2,40151,Petrol,2nd owner,Manual,6.47,12649,Banglore
2013,Hyundai,Hyundai Verna FLUIDIC 1.6 VTVT SX,81696,Petrol,2nd owner,Automatic,4.65,12245,Banglore
2014,Renault,Renault Duster 85 PS RXL DIESEL,97772,Diesel,2nd owner,Manual,5.49,14457,Banglore
2018,Maruti,Maruti Vitara Brezza ZDI PLUS AT DUAL TONE,28722,Diesel,2nd owner,Automatic,8.31,15817,Banglore
2015,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,46529,Petrol,1st owner,Automatic,4.1,8016,Banglore
2017,Renault,Renault Duster RXL PETROL,65693,Petrol,2nd owner,Manual,6.49,12688,Banglore
2020,Renault,Renault Kwid CLIMBER 1.0 (O),33317,Petrol,1st owner,Manual,4.39,8583,Banglore
2017,Maruti,Maruti Celerio ZXI AMT (O),46508,Petrol,1st owner,Manual,4.61,9013,Banglore
2017,Maruti,Maruti Baleno ZETA PETROL 1.2,97769,Petrol,1st owner,Manual,5.91,11554,Banglore
2016,Honda,Honda Jazz 1.2L I-VTEC VX,90248,Petrol,1st owner,Manual,5.01,9798,Banglore
2018,Honda,Honda City 1.5L I-VTEC V MT,74350,Petrol,1st owner,Manual,7.6,14862,Banglore
2015,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,71048,Petrol,2nd owner,Automatic,4.41,8622,Banglore
2020,Maruti,Maruti Swift ZXI PLUS AMT,48835,Petrol,1st owner,Manual,7.28,14233,Banglore
2022,MG,MG HECTOR PLUS SHARP 1.5 PETROL TURBO CVT 6-STR,11032,Petrol,1st owner,Automatic,18.96,36089,Banglore
2020,Hyundai,Hyundai VENUE SX 1.0 TURBO,26837,Petrol,1st owner,Manual,8.8,16750,Banglore
2020,MG,MG HECTOR SHARP HYBRID 1.5 PETROL,25226,Petrol,1st owner,Manual,13.59,25867,Banglore
2018,Honda,Honda Jazz 1.2L I-VTEC VX,24835,Petrol,2nd owner,Manual,5.87,11476,Banglore
2019,MG,MG HECTOR SHARP 1.5 DCT PETROL,29272,Petrol,1st owner,Automatic,13.39,25491,Banglore
2021,Maruti,Maruti Swift ZXI,29062,Petrol,1st owner,Manual,7.1,13883,Banglore
2020,KIA,KIA SELTOS GTX 1.4 PETROL,64978,Petrol,1st owner,Manual,12.35,23507,Banglore
2020,Maruti,Maruti Swift ZXI PLUS AMT,48021,Petrol,1st owner,Manual,7.22,14115,Banglore
2016,Mahindra,Mahindra Kuv100 K8 6 STR,65886,Petrol,2nd owner,Manual,3.68,7194,Banglore
2021,Renault,Renault Kwid CLIMBER 1.0 AMT (O),12555,Petrol,1st owner,Manual,5.04,9853,Banglore
2013,Maruti,Maruti Wagon R 1.0 VXI,90334,Petrol,1st owner,Manual,2.97,7821,Banglore
2019,MG,MG HECTOR SHARP 1.5 DCT PETROL,63876,Petrol,1st owner,Automatic,13.4,25506,Banglore
2019,Mahindra,Mahindra XUV300 W6 1.2 PETROL,34355,Petrol,1st owner,Manual,7.64,14936,Banglore
2021,Maruti,Maruti Baleno ZETA CVT PETROL 1.2,42378,Petrol,1st owner,Automatic,7.73,15112,Banglore
2013,Honda,Honda City 1.5L I-VTEC V MT,60047,Petrol,1st owner,Manual,4.72,12433,Banglore
2020,Datsun,Datsun Redi Go T(O) 1.0,37669,Petrol,1st owner,Manual,3.69,7223,Banglore
2017,Maruti,Maruti Alto K10 VXI (O) AMT,16901,Petrol,1st owner,Manual,3.92,7659,Banglore
2016,Ford,Ford Ecosport TITANIUM 1.5L PETROL AT,47345,Petrol,2nd owner,Automatic,6.29,12297,Banglore
2017,Maruti,Maruti Celerio ZXI,29775,Petrol,1st owner,Manual,4.36,8524,Banglore
2016,Hyundai,Hyundai Eon ERA +,41910,Petrol,2nd owner,Manual,2.84,5556,Banglore
2022,Hyundai,Hyundai VENUE S+ 1.2,33137,Petrol,1st owner,Manual,8.36,15912,Banglore
2019,Tata,Tata NEXON XZA PLUS PETROL,15560,Petrol,1st owner,Manual,8.0,15227,Banglore
2018,Maruti,Maruti Wagon R 1.0 VXI,68401,Petrol,1st owner,Manual,4.04,7895,Banglore
2019,KIA,KIA SELTOS HTK PLUS 1.5,32541,Petrol,1st owner,Manual,10.0,19034,Banglore
2020,Mahindra,Mahindra XUV300 W6 1.2 PETROL,82299,Petrol,1st owner,Manual,7.7,15054,Banglore
2021,MG,MG HECTOR SHARP 1.5 PETROL CVT,44009,Petrol,1st owner,Automatic,14.88,28323,Banglore
2017,Renault,Renault Kwid RXT 1.0 AMT,28809,Petrol,1st owner,Manual,3.74,7312,Banglore
2013,Volkswagen,Volkswagen Vento HIGHLINE 1.6 MPI,99112,Petrol,2nd owner,Manual,3.78,9954,Banglore
2019,Honda,Honda BR-V 1.5L I-VTEC S,26025,Petrol,1st owner,Manual,8.18,15570,Banglore
2014,Maruti,Maruti Celerio VXI AMT,51903,Petrol,2nd owner,Manual,3.53,7852,Banglore
2014,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,29783,Petrol,2nd owner,Automatic,4.39,9761,Banglore
2013,Maruti,Maruti Swift Dzire VXI,31820,Petrol,1st owner,Manual,4.5,11850,Banglore
2020,Hyundai,Hyundai GRAND I10 NIOS SPORTZ 1.0 TURBO GDI,50669,Petrol,1st owner,Manual,6.57,12844,Banglore
2018,Honda,Honda City 1.5L I-VTE V CVT,22413,Petrol,2nd owner,Automatic,7.96,15562,Banglore
2014,Maruti,Maruti Alto 800 LXI,66657,Petrol,2nd owner,Manual,2.55,5672,Banglore
2022,Mahindra,Mahindra Thar LX D 4*4 MT HT,13896,Diesel,2nd owner,Manual,15.63,29750,Banglore
2019,Maruti,Maruti Swift ZXI AMT,30174,Petrol,1st owner,Manual,6.58,12859,Banglore
2021,Ford,Ford Ecosport TITANUIM + SE 1.5L PETROL,18425,Petrol,1st owner,Manual,9.68,18425,Banglore
2018,Tata,Tata NEXON XZ PLUS PETROL DUAL TONE,71477,Petrol,1st owner,Manual,7.94,15526,Banglore
2019,Tata,Tata TIGOR XZA PLUS PETROL,16124,Petrol,1st owner,Manual,6.34,12395,Banglore
2014,Maruti,Maruti Alto 800 LXI,32526,Petrol,2nd owner,Manual,2.66,5917,Banglore
2018,Honda,Honda City 1.5L I-VTEC V MT,39728,Petrol,1st owner,Manual,7.86,15366,Banglore
2019,Mahindra,Mahindra XUV500 W11 AT,68709,Diesel,1st owner,Automatic,15.26,29046,Banglore
2015,Hyundai,Hyundai Eon ERA +,75128,Petrol,1st owner,Manual,2.89,5641,Banglore
2020,Maruti,Maruti Celerio ZXI AMT,20548,Petrol,1st owner,Manual,5.33,10420,Banglore
2017,Maruti,Maruti Alto K10 VXI,67737,Petrol,2nd owner,Manual,3.4,6647,Banglore
2022,Honda,Honda City 1.5L I-VTEC VX,13439,Petrol,1st owner,Manual,11.34,21592,Banglore
2021,KIA,KIA SELTOS HTX 1.5 CVT PETROL,44608,Petrol,1st owner,Automatic,13.69,26058,Banglore
2014,Maruti,Maruti Swift ZXI,91854,Petrol,1st owner,Manual,4.53,10077,Banglore
2017,Maruti,Maruti Celerio VXI AMT (O),74970,Petrol,1st owner,Manual,4.42,8641,Banglore
2020,MG,MG HECTOR PLUS SHARP 1.5 PETROL TURBO DCT 6-STR,59362,Petrol,2nd owner,Automatic,14.51,27618,Banglore
2021,Hyundai,Hyundai NEW I20 SPORTZ 1.2 MT,22394,Petrol,1st owner,Manual,7.72,15084,Banglore
2018,Maruti,Maruti Baleno ALPHA PETROL 1.2,55113,Petrol,1st owner,Manual,6.33,12375,Banglore
2015,Maruti,Maruti Wagon R 1.0 VXI,24867,Petrol,1st owner,Manual,3.92,7664,Banglore
2021,Tata,Tata NEXON XZA PLUS (O) DIESEL,56973,Diesel,1st owner,Manual,11.34,21576,Banglore
2017,Maruti,Maruti Ertiga VXI AT,83605,Petrol,2nd owner,Automatic,6.94,13568,Banglore
2014,Maruti,Maruti Celerio VXI AMT,36353,Petrol,2nd owner,Manual,3.52,7830,Banglore
2021,Hyundai,Hyundai VENUE SX 1.0 (O) TURBO IMT,35543,Petrol,1st owner,Manual,9.6,18273,Banglore
2015,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,53944,Petrol,1st owner,Automatic,4.23,8270,Banglore
2022,Mahindra,Mahindra XUV700 AX 7 P MT 7 STR,16062,Petrol,1st owner,Manual,19.7,37505,Banglore
2013,Honda,Honda Brio S MT,60903,Petrol,1st owner,Manual,3.23,8506,Banglore
2020,Renault,Renault Kwid RXT 0.8,22414,Petrol,1st owner,Manual,4.13,8074,Banglore
2022,KIA,KIA CARENS PRESTIGE 1.5 DIESEL 7 STR,37095,Diesel,1st owner,Manual,12.23,23279,Banglore
2022,Mahindra,Mahindra XUV700 AX 5 P MT 7 STR,40720,Petrol,1st owner,Manual,16.81,31996,Banglore
2017,Maruti,Maruti Swift LXI (O),30858,Petrol,2nd owner,Manual,4.72,9228,Banglore
2017,Hyundai,Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,62172,Petrol,2nd owner,Automatic,5.16,10093,Banglore
2014,Hyundai,Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,44008,Petrol,1st owner,Automatic,4.5,10010,Banglore
2018,Ford,Ford Ecosport AMBIENTE 1.5L PETROL,38616,Petrol,2nd owner,Manual,6.43,12571,Banglore
2019,Maruti,Maruti Baleno ALPHA CVT PETROL 1.2,35411,Petrol,1st owner,Automatic,7.69,15034,Banglore
2016,Volkswagen,Volkswagen Polo GT TSI AT,84773,Petrol,1st owner,Automatic,6.78,13255,Banglore
2017,Skoda,Skoda Rapid AMBITION 1.6 MPI MT,77160,Petrol,1st owner,Manual,6.82,13336,Banglore
2014,Volkswagen,Volkswagen Vento HIGHLINE PETROL AT,73260,Petrol,1st owner,Automatic,5.26,11701,Banglore
2020,MG,MG HECTOR SHARP HYBRID 1.5 PETROL,38996,Petrol,1st owner,Manual,13.17,25068,Banglore
2023,Hyundai,Hyundai Creta SX 1.5 PETROL ADVENTURE EDITION,8601,Petrol,1st owner,Manual,15.39,29293,Banglore
2017,Renault,Renault Kwid RXT 1.0,30084,Petrol,2nd owner,Manual,3.4,6649,Banglore
2019,Mahindra,Mahindra XUV300 W8 1.2 PETROL,14993,Petrol,1st owner,Manual,8.83,16807,Banglore
2022,Hyundai,Hyundai VENUE SX PLUS 1.0 TURBO DCT,18866,Petrol,1st owner,Automatic,10.55,20081,Banglore
2020,Hyundai,Hyundai Creta SX (O) 1.4 TURBO DCT,46941,Petrol,2nd owner,Automatic,13.86,26381,Banglore
2015,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,72134,Petrol,1st owner,Automatic,4.5,8798,Banglore
2021,Mahindra,Mahindra XUV300 W8 1.2 PETROL,19725,Petrol,1st owner,Manual,9.46,18006,Banglore
2015,Maruti,Maruti Alto K10 VXI,83697,Petrol,2nd owner,Manual,2.92,5709,Banglore
2017,Ford,Ford Ecosport TITANIUM 1.5L DIESEL,49262,Diesel,2nd owner,Manual,6.83,13353,Banglore
2015,Honda,Honda City 1.5L I-VTEC SV CVT,64765,Petrol,1st owner,Automatic,5.96,11657,Banglore
2022,Maruti,Maruti Ciaz S 1.5 MT PETROL,23745,Petrol,1st owner,Manual,9.84,18730,Banglore
2014,Hyundai,Hyundai i20 SPORTZ 1.2,40108,Petrol,2nd owner,Manual,4.44,9877,Banglore
2020,Hyundai,Hyundai Elite i20 SPORTZ PLUS 1.2,29867,Petrol,1st owner,Manual,7.17,14016,Banglore
2018,Renault,Renault Kwid CLIMBER 1.0 AMT,61430,Petrol,1st owner,Manual,3.98,7781,Banglore
2015,Maruti,Maruti Alto K10 VXI,63140,Petrol,1st owner,Manual,2.98,5826,Banglore
2016,Maruti,Maruti Wagon R 1.0 VXI,71410,Petrol,2nd owner,Manual,3.9,7625,Banglore
2014,Ford,Ford Ecosport TITANIUM 1.0L ECOBOOST,88159,Petrol,2nd owner,Manual,4.76,10588,Banglore
2014,Honda,Honda Brio S MT,49345,Petrol,2nd owner,Manual,3.59,7986,Banglore
2020,Ford,Ford Ecosport TREND 1.5L PETROL,18749,Petrol,1st owner,Manual,8.18,15562,Banglore
2016,Hyundai,Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,64223,Petrol,2nd owner,Automatic,4.69,9172,Banglore
2022,Mahindra,Mahindra XUV300 W4 1.2 PETROL,17392,Petrol,1st owner,Manual,8.04,15303,Banglore
2017,Maruti,Maruti Baleno ZETA PETROL 1.2,48589,Petrol,1st owner,Manual,5.83,11391,Banglore
2018,Hyundai,Hyundai Eon MAGNA +,42928,Petrol,1st owner,Manual,3.74,7312,Banglore
2020,Hyundai,Hyundai Creta SX 1.5 PETROL,74138,Petrol,2nd owner,Manual,11.28,21470,Banglore
2017,Maruti,Maruti Wagon R 1.0 VXI+ AMT,52733,Petrol,1st owner,Manual,4.44,8680,Banglore
2019,Honda,Honda Amaze 1.5L I-DTEC S,66131,Diesel,1st owner,Manual,6.44,12588,Banglore
2014,Maruti,Maruti Swift VXI,76708,Petrol,1st owner,Manual,4.45,9899,Banglore
2022,Tata,Tata PUNCH CREATIVE 1.2 MT KAZIRANGA EDITION,15749,Petrol,1st owner,Manual,7.91,15464,Banglore
2017,Hyundai,Hyundai Verna 1.6 VTVT SX,61978,Petrol,2nd owner,Automatic,6.8,13294,Banglore
2021,Honda,Honda City 1.5L I-VTEC V MT 5TH GEN,39793,Petrol,1st owner,Manual,9.86,18771,Banglore
2019,Tata,Tata TIGOR XZA PLUS PETROL,73118,Petrol,2nd owner,Manual,5.55,10850,Banglore
2019,Maruti,Maruti Baleno DELTA CVT PETROL 1.2,34046,Petrol,1st owner,Automatic,6.94,13568,Banglore
2021,Renault,Renault Kwid RXT 1.0 (O),23472,Petrol,1st owner,Manual,4.54,8876,Banglore
2018,Maruti,Maruti Alto 800 VXI,77880,Petrol,1st owner,Manual,3.18,6217,Banglore
2017,Hyundai,Hyundai Elite i20 ASTA 1.2 (O),22442,Petrol,2nd owner,Manual,6.4,12512,Banglore
2021,Maruti,Maruti Swift ZXI PLUS,14714,Petrol,2nd owner,Manual,7.48,14624,Banglore
2020,Renault,Renault TRIBER RXZ AMT,21789,Petrol,1st owner,Manual,6.5,12708,Banglore
2014,Hyundai,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,54756,Petrol,1st owner,Automatic,3.99,8876,Banglore
2021,KIA,KIA SONET GTX PLUS 1.0 DCT,11280,Petrol,1st owner,Automatic,11.24,21399,Banglore
2016,Hyundai,Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,47053,Petrol,1st owner,Automatic,4.85,9482,Banglore
2017,Mahindra,Mahindra XUV500 W6,90847,Diesel,2nd owner,Manual,9.0,17131,Banglore
2023,Mahindra,Mahindra XUV300 W8 1.5 DIESEL,16454,Diesel,1st owner,Manual,12.56,23907,Banglore
2020,MG,MG HECTOR SHARP 1.5 DCT PETROL,39875,Petrol,1st owner,Automatic,13.62,25924,Banglore
2020,Maruti,Maruti S PRESSO VXI PLUS AMT,37330,Petrol,1st owner,Manual,4.83,9434,Banglore
2018,Hyundai,Hyundai NEW SANTRO SPORTZ AMT,29809,Petrol,1st owner,Manual,4.7,9189,Banglore
2020,Maruti,Maruti Alto LXI O,16289,Petrol,1st owner,Manual,3.7,7234,Banglore
2020,KIA,KIA SONET HTK PLUS 1.0 IMT,29737,Petrol,1st owner,Manual,8.23,15665,Banglore
2021,KIA,KIA SONET HTK PLUS 1.2,13984,Petrol,1st owner,Manual,8.34,15874,Banglore
2019,Tata,Tata Tiago XZA PLUS PETROL,71055,Petrol,1st owner,Manual,5.51,10772,Banglore
2019,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,35727,Petrol,2nd owner,Automatic,5.28,10314,Banglore
2017,Hyundai,Hyundai Creta SX PLUS AT 1.6 PETROL,78436,Petrol,2nd owner,Automatic,8.36,15912,Banglore
2013,Hyundai,Hyundai i10 ERA 1.1,40057,Petrol,2nd owner,Manual,3.02,7951,Banglore
2019,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT DUAL TONE,26329,Petrol,1st owner,Automatic,5.61,10968,Banglore
2020,Hyundai,Hyundai NEW I20 SPORTZ 1.2 MT,26517,Petrol,1st owner,Manual,7.22,14115,Banglore
2017,Ford,Ford Ecosport TREND 1.5L DIESEL,67175,Diesel,2nd owner,Manual,6.33,12375,Banglore
2019,Renault,Renault TRIBER RXT,53158,Petrol,1st owner,Manual,5.16,10088,Banglore
2016,Honda,Honda BR-V 1.5L I-VTEC V CVT,90863,Petrol,1st owner,Automatic,7.5,14657,Banglore
2015,Honda,Honda Jazz 1.2L I-VTEC V AT,50609,Petrol,1st owner,Automatic,5.23,10228,Banglore
2020,Hyundai,Hyundai NEW I20 ASTA (O) 1.0 TURBO GDI DCT,22119,Petrol,2nd owner,Automatic,9.24,17588,Banglore
2014,Hyundai,Hyundai Verna FLUIDIC 1.6 VTVT SX,75381,Petrol,1st owner,Automatic,5.22,11612,Banglore
2013,Hyundai,Hyundai Grand i10 MAGNA 1.1 CRDI,101157,Diesel,2nd owner,Manual,3.15,10463,Banglore
2015,Hyundai,Hyundai i10 SPORTZ 1.1,69773,Petrol,1st owner,Manual,3.89,7605,Banglore
2014,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,16780,Petrol,2nd owner,Automatic,4.36,9697,Banglore
2021,MG,MG HECTOR SHARP 1.5 DCT PETROL,49733,Petrol,1st owner,Automatic,15.43,29370,Banglore
2022,Maruti,Maruti IGNIS DELTA 1.2,20113,Petrol,2nd owner,Manual,6.02,11769,Banglore
2022,Maruti,Maruti Baleno ALPHA 1.2 AGS,29903,Petrol,1st owner,Manual,8.75,16655,Banglore
2016,Hyundai,Hyundai Creta S 1.6 PETROL,30560,Petrol,2nd owner,Manual,7.99,15621,Banglore
2023,Maruti,Maruti Baleno ZETA 1.2 AGS,8809,Petrol,1st owner,Manual,8.34,15874,Banglore
2018,Honda,Honda Amaze 1.2L I-VTEC VX,43204,Petrol,1st owner,Manual,6.33,12375,Banglore
2017,Honda,Honda Jazz 1.2L I-VTEC V,40582,Petrol,1st owner,Manual,5.38,10512,Banglore
2016,Maruti,Maruti Alto K10 VXI AMT,20323,Petrol,2nd owner,Manual,3.28,6412,Banglore
2017,Maruti,Maruti Celerio VXI AMT (O),49729,Petrol,1st owner,Manual,4.2,8211,Banglore
2015,Hyundai,Hyundai Eon D-LITE+,72282,Petrol,1st owner,Manual,2.7,5279,Banglore
2018,Honda,Honda City 1.5L I-VTEC V MT,52047,Petrol,1st owner,Manual,7.68,15015,Banglore
2016,Skoda,Skoda Rapid AMBITION 1.6 MPI MT,66211,Petrol,2nd owner,Manual,5.44,10635,Banglore
2022,Tata,Tata ALTROZ XZA,8569,Petrol,1st owner,Manual,8.79,16739,Banglore
2016,Tata,Tata Tiago XT PETROL,43284,Petrol,1st owner,Manual,4.21,8231,Banglore
2020,Hyundai,Hyundai NEW SANTRO SPORTZ MT,23393,Petrol,1st owner,Manual,5.16,10084,Banglore
2021,Renault,Renault Duster RXZ 1.3 TURBO PETROL MT,68844,Petrol,1st owner,Manual,9.96,18958,Banglore
2015,Hyundai,Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,73474,Petrol,2nd owner,Automatic,4.2,8211,Banglore
2016,Mahindra,Mahindra XUV500 W10,81357,Diesel,2nd owner,Manual,10.47,19929,Banglore
2023,Hyundai,Hyundai VENUE S (O) 1.2 KNIGHT EDITION,25590,Petrol,1st owner,Manual,9.92,18882,Banglore
2017,Maruti,Maruti IGNIS ALPHA 1.2 DUAL TONE,43498,Petrol,2nd owner,Manual,5.21,10186,Banglore
2022,Maruti,Maruti Baleno DELTA PETROL 1.2,25794,Petrol,1st owner,Manual,7.27,14213,Banglore
2023,Maruti,Maruti Celerio ZXI PLUS,13857,Petrol,1st owner,Manual,6.57,12844,Banglore
2017,Maruti,Maruti Ertiga ZXI+,57504,Petrol,1st owner,Manual,8.08,15380,Banglore
2022,Honda,Honda City 1.5L I-VTEC ZX CVT,37952,Petrol,1st owner,Automatic,13.74,26153,Banglore
2021,Skoda,Skoda Rapid AMBITION AT TSI,36185,Petrol,2nd owner,Automatic,9.58,18235,Banglore
2021,Toyota,Toyota Glanza G,30424,Petrol,1st owner,Manual,7.1,13881,Banglore
2014,Maruti,Maruti Swift VXI,45332,Petrol,1st owner,Manual,4.58,10188,Banglore
2013,Hyundai,Hyundai Eon ERA +,67395,Petrol,2nd owner,Manual,2.4,6320,Banglore
2016,Hyundai,Hyundai Elite i20 ASTA 1.2,86636,Petrol,1st owner,Manual,5.6,10948,Banglore
2020,Tata,Tata ALTROZ XZ DIESEL,48040,Diesel,2nd owner,Manual,7.33,14324,Banglore
2022,KIA,KIA SONET HTX 1.0 DCT,22001,Petrol,1st owner,Automatic,10.92,20785,Banglore
2022,Tata,Tata NEXON XZ PLUS (HS) PETROL DUAL TONE,19624,Petrol,1st owner,Manual,10.48,19948,Banglore
2014,Hyundai,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,23922,Petrol,1st owner,Automatic,4.06,9031,Banglore
2020,Renault,Renault TRIBER RXZ AMT,29142,Petrol,2nd owner,Manual,6.37,12453,Banglore
2020,Renault,Renault TRIBER RXZ AMT,17346,Petrol,1st owner,Manual,6.5,12704,Banglore
2019,Tata,Tata NEXON XZ PLUS DIESEL DUAL TONE,96997,Diesel,1st owner,Manual,7.73,15112,Banglore
2022,Nissan,Nissan MAGNITE XV EXECUTIVE TURBO CVT,16880,Petrol,1st owner,Automatic,8.49,16160,Banglore
2019,Maruti,Maruti Baleno ZETA PETROL 1.2,22786,Petrol,1st owner,Manual,7.16,13998,Banglore
2013,Hyundai,Hyundai Verna FLUIDIC 1.6 CRDI SX,56551,Diesel,1st owner,Manual,5.34,17723,Banglore
2022,Tata,Tata NEXON XMA PETROL,7987,Petrol,1st owner,Manual,8.89,16921,Banglore
2021,Maruti,Maruti Swift ZXI PLUS AMT DUAL TONE,46325,Petrol,1st owner,Manual,7.75,15151,Banglore
2017,Honda,Honda WR-V 1.2L I-VTEC VX MT,27982,Petrol,2nd owner,Manual,6.36,12439,Banglore
2021,Volkswagen,Volkswagen Vento COMFORTLINE 1.0L TSI,22433,Petrol,1st owner,Manual,8.74,16636,Banglore
2014,Maruti,Maruti Alto 800 LXI,76697,Petrol,1st owner,Manual,2.61,5806,Banglore
2014,Honda,Honda City 1.5L I-VTEC SV,29321,Petrol,2nd owner,Manual,5.31,11812,Banglore
2020,KIA,KIA SELTOS HTX ANNIVERSARY EDITION 1.5 DIESEL,44757,Diesel,1st owner,Manual,13.1,24935,Banglore
2017,Honda,Honda Jazz 1.2L I-VTEC VX,66377,Petrol,2nd owner,Manual,5.12,10010,Banglore
2017,Maruti,Maruti Alto K10 VXI,49151,Petrol,1st owner,Manual,3.54,6914,Banglore
2019,Hyundai,Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,41994,Petrol,1st owner,Manual,6.25,12220,Banglore
2017,Maruti,Maruti Wagon R 1.0 VXI+,73311,Petrol,1st owner,Manual,4.28,8367,Banglore
2019,Ford,Ford Ecosport TITANIUM 1.5L SIGNATURE EDITION (SUNROOF) DIESEL,77512,Diesel,1st owner,Automatic,8.44,16065,Banglore
2021,Tata,Tata PUNCH CREATIVE IRA 1.2 RTN DUAL TONE,22291,Petrol,1st owner,Automatic,7.98,15601,Banglore
2015,Hyundai,Hyundai Eon 1.0 MAGNA +,62446,Petrol,2nd owner,Manual,2.78,5435,Banglore
2019,Honda,Honda Amaze 1.2L I-VTEC V CVT,67625,Petrol,1st owner,Automatic,6.77,13242,Banglore
2020,Tata,Tata NEXON XZ PLUS (O) PETROL DUAL TONE,54742,Petrol,1st owner,Manual,9.42,17930,Banglore
2017,Honda,Honda Jazz 1.2L I-VTEC V AT,82014,Petrol,2nd owner,Automatic,5.67,11085,Banglore
2016,Maruti,Maruti Celerio ZXI AMT,49797,Petrol,1st owner,Manual,4.2,8211,Banglore
2017,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,46983,Petrol,1st owner,Automatic,4.79,9365,Banglore
2015,Maruti,Maruti Alto K10 VXI,84420,Petrol,2nd owner,Manual,2.9,5670,Banglore
2019,Tata,Tata Tiago XZA PETROL,22666,Petrol,2nd owner,Manual,5.15,10076,Banglore
2015,Skoda,Skoda Rapid AMBITION 1.6 MPI MT,49790,Petrol,2nd owner,Manual,5.06,9892,Banglore
2017,Maruti,Maruti Wagon R 1.0 VXI,49380,Petrol,2nd owner,Manual,3.91,7653,Banglore
2018,Honda,Honda Amaze 1.5L I-DTEC V,33476,Diesel,1st owner,Manual,7.01,13705,Banglore
2021,Hyundai,Hyundai NEW I20 ASTA (O) 1.2 MT DUAL TONE,31184,Petrol,1st owner,Manual,8.82,16788,Banglore
2014,Maruti,Maruti Swift VXI,32533,Petrol,1st owner,Manual,4.6,10232,Banglore
2016,Hyundai,Hyundai Verna 1.6 CRDI SX,69384,Diesel,2nd owner,Manual,6.9,13490,Banglore
2016,Maruti,Maruti Baleno DELTA PETROL 1.2,72700,Petrol,1st owner,Manual,5.63,11013,Banglore
2017,Maruti,Maruti Dzire VXI AMT,57506,Petrol,1st owner,Manual,5.59,10929,Banglore
2019,Renault,Renault Duster RXS CVT,67939,Petrol,1st owner,Automatic,6.78,13264,Banglore
2018,Hyundai,Hyundai Verna 1.6 VTVT SX,60087,Petrol,2nd owner,Automatic,7.66,14966,Banglore
2016,Hyundai,Hyundai Creta SX 1.6 DIESEL,58014,Diesel,3rd owner,Manual,8.08,15380,Banglore
2011,Hyundai,Hyundai i20 SPORTZ 1.2,52366,Petrol,2nd owner,Manual,3.26,15346,Banglore
2014,Honda,Honda City 1.5L I-VTEC V MT,73554,Petrol,1st owner,Manual,5.48,12192,Banglore
2018,Hyundai,Hyundai Verna 1.6 VTVT SX,15929,Petrol,1st owner,Automatic,8.58,16331,Banglore
2012,Maruti,Maruti Ertiga ZDI,106213,Diesel,1st owner,Manual,5.64,26549,Banglore
2020,Maruti,Maruti Ciaz DELTA 1.5 SHVS MT PETROL,60771,Petrol,1st owner,Manual,7.24,14158,Banglore
2023,Maruti,Maruti Alto K10 VXI PLUS AMT,6675,Petrol,2nd owner,Manual,5.57,10891,Banglore
2018,Maruti,Maruti Baleno ALPHA CVT PETROL 1.2,19161,Petrol,2nd owner,Automatic,6.87,13431,Banglore
2017,Honda,Honda City 1.5L I-VTEC VX CVT,39311,Petrol,1st owner,Automatic,8.01,15246,Banglore
2018,Maruti,Maruti Celerio ZXI (O),93969,Petrol,1st owner,Manual,4.09,7996,Banglore
2023,KIA,KIA CARENS PRESTIGE 1.4 PETROL 7 STR,10363,Petrol,1st owner,Manual,11.71,22289,Banglore
2022,Tata,Tata Safari XZ PLUS 6S ADVENTURE,39627,Diesel,1st owner,Manual,18.15,34547,Banglore
2018,Maruti,Maruti Ertiga ZDI + SHVS,69668,Diesel,1st owner,Manual,9.25,17607,Banglore
